四日市,三重県,159,276,136.4563,34.9849,Yokkaichi,4
様似,北海道,291,101,142.9353,42.1306,Samani,1
標津,北海道,336,63,145.1307,43.6619,Shibetsu,1
標茶,北海道,325,72,144.5996,43.3033,Shibecha,1
歌登,北海道,282,34,142.4811,44.8417,Utanobori,1
正修,北海道,271,42,141.9653,44.5453,Correct repair,1
江別,北海道,263,77,141.5462,43.1161,Ebetsu,1
江差,北海道,234,107,140.127,41.8691,Esashi,1
池田,北海道,302,81,143.4483,42.9283,Ikeda,1
沼川,北海道,269,24,141.8531,45.2525,Numa River,1
沼田,北海道,271,60,141.9342,43.8007,Numata,1
津別,北海道,313,62,144.0272,43.7055,Tsubetsu,1
浜中,北海道,336,78,145.1296,43.0767,Hamanaka,1
浜益,北海道,260,65,141.3882,43.6015,Hamamasu,1
浜頓別,北海道,279,27,142.3519,45.1266,Hamatombetsu,1
浦幌,北海道,306,84,143.6588,42.8087,Urahoro,1
浦河,北海道,288,100,142.7673,42.1678,Urakawa,1
深川,北海道,273,62,142.0525,43.7243,Fukagawa,1
港町,北海道,265,51,141.6642,44.1486,Port town,1
湧別,北海道,305,50,143.6155,44.2199,Yubetsu,1
湯ノ岱,北海道,237,110,140.2512,41.7492,Yunotai,1
滝上,北海道,294,50,143.0774,44.1915,Takinoue,1
滝川,北海道,270,66,141.9175,43.5524,Takikawa,1
瀬棚,北海道,228,93,139.8537,42.4502,Setta,1
熊石,北海道,231,101,139.9815,42.1297,Kumaishi,1
猿払,北海道,274,22,142.1077,45.3299,Sarufutsu,1
生花,北海道,301,89,143.4209,42.6181,flower arrangement,1
由仁,北海道,268,80,141.7904,42.9986,Yuni,1
留萌,北海道,265,56,141.637,43.9407,Rumoi,1
留辺蘂,北海道,305,60,143.6072,43.7849,Rubeshibe,1
登別,北海道,253,94,141.0814,42.4211,Noboribetsu,1
白滝,北海道,296,58,143.1747,43.8785,Shirataki,1
白糠,北海道,314,81,144.0697,42.9581,Shiranuka,1
白老,北海道,259,90,141.3499,42.5627,Shiraoi,1
目黒,北海道,299,101,143.3153,42.1287,Meguro,1
直別,北海道,310,83,143.8579,42.8542,Farewell,1
相泊,北海道,338,52,145.2478,44.106,Xiangpo,1
石狩,北海道,258,75,141.3046,43.1721,Ishikari,1
礼文,北海道,253,23,141.0475,45.3049,Rebun,1
神恵内,北海道,240,76,140.4355,43.1449,Kamoenai,1
福島,北海道,236,117,140.247,41.4862,Fukushima,1
稚内,北海道,265,20,141.672,45.4163,Wakkanai,1
稲穂,北海道,222,98,139.552,42.2397,Rice ear,1
穂別,北海道,275,85,142.1346,42.7608,Hobetsu,1
積丹,北海道,244,72,140.6014,43.2921,Shakotan,1
糠平,北海道,299,72,143.3049,43.3191,Kanahira,1
紋別,北海道,300,46,143.3538,44.3557,Monbetsu,1
納沙布,北海道,350,70,145.8026,43.368,Nashabu,1
網走,北海道,318,54,144.2729,44.0201,Abashiri,1
置戸,北海道,304,63,143.578,43.6707,Oketo,1
羅臼,北海道,337,54,145.1886,44.0202,Rausu,1
美唄,北海道,269,71,141.8553,43.3332,Bibai,1
美幌,北海道,315,59,144.1087,43.8244,Bihoro,1
美深,北海道,279,43,142.3427,44.4806,Bifuka,1
美瑛,北海道,282,65,142.4675,43.5885,Biei,1
羽幌,北海道,266,46,141.6978,44.3611,Haboro,1
興部,北海道,295,43,143.1277,44.4796,Okoppe,1
船泊,北海道,253,20,141.0367,45.4408,Boat mooring,1
芦別,北海道,276,67,142.1914,43.5199,Ashibetsu,1
苫小牧,北海道,264,88,141.6057,42.6344,Tomakomai,1
落石,北海道,344,75,145.5209,43.1948,Falling rocks,1
薫別,北海道,334,60,145.0565,43.7938,Kobetsu,1
蘭越,北海道,242,84,140.5302,42.8051,Rankoshi,1
西興部,北海道,291,47,142.9447,44.3287,Nishiokoppe,1
豊富,北海道,267,28,141.7667,45.103,Abundant,1
豊浦,北海道,245,90,140.6436,42.5894,Toyoura,1
赤井川,北海道,248,77,140.82,43.0846,Akaigawa,1
足寄,北海道,304,74,143.5544,43.2436,Ashoro,1
農屋,北海道,282,94,142.4992,42.4194,Farmer,1
追分,北海道,268,83,141.8204,42.8741,Oiwake,1
達布,北海道,269,54,141.8573,44.0489,Dab,1
遠別,北海道,269,37,141.8284,44.7195,Far away,1
遠軽,北海道,303,53,143.5336,44.0921,Engaru,1
釧路,北海道,321,80,144.3824,42.9845,Kushiro,1
長万部,北海道,239,92,140.3539,42.4944,Oshamambe,1
門別,北海道,273,92,142.0543,42.4825,Monbetsu,1
阿寒,北海道,315,77,144.123,43.1141,Akan,1
阿寒湖畔,北海道,315,69,144.0855,43.4369,Lake Akan,1
陸別,北海道,308,68,143.7483,43.4716,Rikubetsu,1
雄冬,北海道,259,61,141.3685,43.7735,Xiongdong,1
雄武,北海道,292,41,142.9644,44.582,Omu,1
青苗,北海道,220,102,139.4515,42.0661,Young crops,1
静内,北海道,280,96,142.3688,42.3414,Shizunai,1
音威子府,北海道,278,37,142.2636,44.7284,Yinweizifu,1
風烈布,北海道,288,37,142.7633,44.7406,Feng Lie Cloth,1
鵡川,北海道,271,90,141.9279,42.575,Mukawa,1
鶴居,北海道,319,74,144.3248,43.233,Tsurui,1
鹿部,北海道,248,103,140.8064,42.0436,Shikabe,1
黒松内,北海道,238,88,140.3049,42.6679,Kuromatsunai,1
佐倉,千葉県,236,258,140.2267,35.7234,Sakura,2
佐原,千葉県,241,254,140.4905,35.9007,Sahara,2
八日市場,千葉県,243,258,140.568,35.7077,Yokaichiba,2
勝浦,千葉県,238,272,140.3222,35.1577,Katsuura,2
勝浦北,千葉県,237,271,140.2655,35.181,Katsuura Kita,2
千倉,千葉県,230,277,139.9459,34.9707,Chikura,2
千葉,千葉県,234,261,140.1022,35.6082,Chiba,2
姉崎,千葉県,232,264,140.0489,35.4769,Anesaki,2
富津,千葉県,229,268,139.8598,35.3083,Futtsu,2
岬,千葉県,239,268,140.3867,35.2999,Cape,2
市場,千葉県,233,268,140.0755,35.2988,market,2
市川北,千葉県,231,257,139.9665,35.766,Ichikawa Kita,2
成田,千葉県,238,257,140.3067,35.7801,Narita,2
木更津,千葉県,230,267,139.9159,35.3738,Kisarazu,2
木更津市役所,千葉県,230,267,139.9151,35.3766,Kisarazu City Hall,2
東金,千葉県,238,262,140.3333,35.5727,Togane,2
松戸,千葉県,229,256,139.9031,35.7868,Matsudo,2
浦安,千葉県,229,260,139.9023,35.6537,Urayasu,2
白井,千葉県,233,256,140.0564,35.7943,Shiroi,2
白浜,千葉県,229,278,139.8979,34.9083,Shirahama,2
稲毛,千葉県,233,260,140.0784,35.6335,Inage,2
茂原,千葉県,237,265,140.2905,35.4327,Mobara,2
蓮沼,千葉県,242,261,140.5014,35.6021,Hasunuma,2
行徳,千葉県,230,259,139.9176,35.6947,Gyotoku,2
野田,千葉県,229,252,139.8733,35.9595,Noda,2
銚子,千葉県,248,258,140.83,35.7358,Choshi,2
鋸南,千葉県,228,273,139.8351,35.1105,Kyonan,2
長南,千葉県,236,266,140.237,35.3872,Chonan,2
館山,千葉県,228,276,139.8449,34.9741,Tateyama,2
鴨川,千葉県,234,273,140.1022,35.1155,Kamogawa,2
すさみ,和歌山県,140,311,135.4972,33.5503,Susami,4
串本,和歌山県,146,313,135.7835,33.472,Kushimoto,4
和歌山,和歌山県,133,295,135.1694,34.2288,Wakayama,4
太地,和歌山県,149,310,135.946,33.5947,Taiji,4
御坊,和歌山県,133,303,135.1524,33.8908,Gobo,4
新宮,和歌山県,150,307,135.9813,33.7209,Shingu,4
有田,和歌山県,132,298,135.116,34.0996,Arita,4
木守,和歌山県,143,308,135.6397,33.7053,Kishou,4
本宮,和歌山県,145,304,135.7735,33.8375,Hongu,4
清水,和歌山県,138,298,135.4309,34.0841,Shimizu,4
田辺,和歌山県,137,307,135.3772,33.7289,Tanabe,4
那賀,和歌山県,138,294,135.4305,34.2755,Naga,4
高野,和歌山県,142,295,135.586,34.216,Takano,4
龍神,和歌山県,140,303,135.4883,33.8938,Dragon God,4
中津川,埼玉県,207,251,138.801,35.9954,Nakatsugawa,2
久喜,埼玉県,225,249,139.6968,36.072,Kuki,2
大宮,埼玉県,224,254,139.6481,35.9065,Omiya,2
小川,埼玉県,216,250,139.2626,36.0562,stream,2
川口,埼玉県,226,256,139.7212,35.8098,Kawaguchi,2
川越,埼玉県,221,254,139.4826,35.9034,Kawagoe,2
所沢,埼玉県,221,256,139.4659,35.7965,Tokorozawa,2
春日部,埼玉県,226,252,139.7526,35.9745,Kasukabe,2
本庄,埼玉県,215,245,139.1937,36.2428,Honjo,2
東松山,埼玉県,219,250,139.3912,36.054,Higashimatsuyama,2
熊谷,埼玉県,219,248,139.3884,36.1476,Kumagaya,2
秩父,埼玉県,213,251,139.0709,35.9954,Chichibu,2
長瀞,埼玉県,213,248,139.1045,36.1179,Nagatoro,2
飯能,埼玉県,218,255,139.3215,35.8401,Hanno,2
中津,大分県,54,311,131.2678,33.5685,Nakatsu,6
佐伯,大分県,67,326,131.9028,32.9747,Saiki,6
佐賀関,大分県,66,319,131.8811,33.2461,Saganoseki,6
国東,大分県,63,311,131.7378,33.5666,Kunisaki,6
国見,大分県,60,308,131.5936,33.6783,Kunimi,6
大分,大分県,61,319,131.6103,33.2478,Oita,6
天瀬,大分県,49,319,131.0203,33.2555,Amase,6
宇目,大分県,62,328,131.6587,32.8578,Ume,6
杵築,大分県,61,315,131.6148,33.4152,Kitsuki,6
津久見,大分県,66,323,131.8589,33.0656,Tsukumi,6
湯布院,大分県,55,319,131.3439,33.2569,Yufuin,6
犬飼,大分県,60,323,131.5934,33.0726,Inukai,6
直入,大分県,56,323,131.3734,33.0664,Direct entry,6
竹田,大分県,56,326,131.397,32.9722,Takeda,6
耶馬渓,大分県,51,314,131.1142,33.4549,Yabakei,6
蒲江,大分県,67,330,131.9251,32.7972,Pujiang,6
豊後高田,大分県,57,311,131.4461,33.5575,Bungotakada,6
院内,大分県,55,314,131.3148,33.4244,In the courtyard,6
四條畷,大阪府,143,282,135.6394,34.7405,Shijonawate,4
堺,大阪府,139,286,135.471,34.5894,Sakai,4
大阪,大阪府,140,283,135.5099,34.7255,4,4
岸和田,大阪府,138,290,135.3917,34.4402,Kishiwada,4
河内長野,大阪府,142,290,135.5816,34.4366,Kawachinagano,4
泉南,大阪府,135,291,135.2549,34.3755,Sennan,4
羽曳野,大阪府,142,287,135.6058,34.5577,Habikino,4
能勢,大阪府,138,277,135.39,34.9707,Nose,4
豊中,大阪府,139,282,135.4683,34.7668,Toyonaka,4
高槻,大阪府,142,279,135.5958,34.8573,Takatsuki,4
上北山,奈良県,150,297,136.0046,34.1352,Kamikitayama,4
五條,奈良県,144,292,135.6883,34.3408,Five,4
十津川,奈良県,145,302,135.7552,33.938,Totsukawa,4
大和高田,奈良県,144,288,135.7191,34.5169,Yamatotakada,4
大塔,奈良県,145,295,135.7369,34.2213,Great tower,4
奈良,奈良県,147,284,135.8352,34.6683,Nara,4
川上,奈良県,149,292,135.9541,34.3383,Kawakami,4
榛原,奈良県,149,287,135.9512,34.528,Harahara,4
生駒,奈良県,145,283,135.7272,34.7154,Ikoma,4
仙台,宮城県,250,196,140.9293,38.2663,Sendai,1
伊里前,宮城県,262,185,141.5228,38.7194,Yiriqian,1
作並,宮城県,244,194,140.6357,38.3177,Sakunami,1
北上,宮城県,260,188,141.4266,38.5676,Northward,1
古川,宮城県,251,188,140.9654,38.5801,Furukawa,1
塩竈,宮城県,252,194,141.0193,38.3175,Shiogama,1
大和,宮城県,250,191,140.8874,38.4466,Yamato,1
岩沼,宮城県,249,200,140.8699,38.1049,Iwanuma,1
東和,宮城県,258,184,141.3106,38.7348,Towa,1
歌津,宮城県,262,184,141.5109,38.7262,Utatsu,1
気仙沼,宮城県,263,180,141.5684,38.9015,Kesennuma,1
牡鹿,宮城県,262,195,141.5044,38.3052,Stag,1
白石,宮城県,244,202,140.621,38.0085,Shiraishi,1
石巻,宮城県,258,192,141.2818,38.4292,Ishinomaki,1
築館,宮城県,252,184,141.0271,38.7324,Tsukidate,1
角田,宮城県,247,203,140.7818,37.9763,Tsunoda,1
豊里,宮城県,257,188,141.251,38.5876,Toyosato,1
鳴子,宮城県,245,183,140.6507,38.7992,Naruko,1
鳴子温泉,宮城県,246,184,140.7246,38.7508,Naruko Onsen,1
えびの,宮崎県,44,348,130.811,32.0461,Ebino,6
串間,宮崎県,53,363,131.2277,31.4637,Kushima,6
北川,宮崎県,62,332,131.6831,32.6978,Kitagawa,6
北郷,宮崎県,57,337,131.4444,32.5006,Kitago,6
南郷,宮崎県,55,340,131.3339,32.3889,Nango,6
宮崎,宮崎県,57,352,131.4187,31.9087,Miyazaki,6
小林,宮崎県,48,349,130.9721,31.9968,Kobayashi,6
延岡,宮崎県,62,336,131.6598,32.5659,Nobeoka,6
日南,宮崎県,56,359,131.3743,31.6129,Nichinan,6
日向,宮崎県,61,339,131.6003,32.4281,Hyuga,6
椎葉,宮崎県,51,338,131.147,32.455,Shiiba,6
田野,宮崎県,54,353,131.3026,31.8454,field,6
綾,宮崎県,54,350,131.2557,31.9951,Aya,6
西米良,宮崎県,51,344,131.1158,32.2353,Nishimera,6
西都,宮崎県,56,347,131.3928,32.106,Saito,6
都井岬,宮崎県,55,364,131.3052,31.3985,Cape Toi,6
都城,宮崎県,50,356,131.0621,31.7185,capital,6
都農,宮崎県,60,343,131.5609,32.2565,Tsuno,6
高千穂,宮崎県,55,332,131.3089,32.705,Takachiho,6
高崎,宮崎県,50,353,131.0685,31.8723,Takasaki,6
八尾,富山県,173,237,137.1406,36.5864,Yao,3
利賀,富山県,171,240,137.0353,36.4411,Toga,3
境,富山県,183,227,137.6257,36.976,territory,3
大山,富山県,176,236,137.2831,36.6086,Oyama,3
宇奈月,富山県,181,230,137.5274,36.8624,Unazuki,3
富山,富山県,175,235,137.2123,36.6687,Toyama,3
小矢部,富山県,168,235,136.897,36.6716,Oyabe,3
新湊,富山県,172,232,137.0803,36.7824,Shinminato,3
氷見,富山県,170,230,136.9747,36.866,Himi,3
福光,富山県,168,238,136.8872,36.56,Fukumitsu,3
芦弁,富山県,178,237,137.385,36.5781,Ashiben,3
魚津,富山県,179,231,137.4192,36.8163,Uozu,3
上関,山口県,71,304,132.1204,33.8455,Kaminoseki,5
下関,山口県,49,299,131.0214,34.0643,Shimonoseki,5
宇部,山口県,53,300,131.2181,33.9941,Ube,5
山口,山口県,57,300,131.4042,34.0121,Yamaguchi,5
岩国,山口県,72,296,132.1766,34.1699,Iwakuni,5
徳山,山口県,65,299,131.8077,34.0544,Tokuyama,5
東和,山口県,76,303,132.3561,33.9091,Towa,5
柳井,山口県,71,301,132.1011,33.9649,Yanai,5
玖珂,山口県,70,298,132.0758,34.0966,Kuga,5
生雲中,山口県,61,291,131.6002,34.3829,In the cloud,5
美川,山口県,68,295,131.9822,34.2304,Mikawa,5
美祢,山口県,53,296,131.2064,34.1657,Mine,5
萩,山口県,56,290,131.3987,34.4073,Hagi,5
豊北,山口県,47,293,130.9484,34.2904,Hohoku,5
豊浦,山口県,47,297,130.9298,34.149,Toyoura,5
長門,山口県,52,291,131.182,34.3709,Nagato,5
防府,山口県,59,300,131.5348,34.031,Hofu,5
須佐,山口県,61,285,131.6019,34.6173,Susa,5
鹿野,山口県,65,295,131.8169,34.2319,Kano,5
上山,山形県,237,198,140.2674,38.1502,Uphill,1
下屋地,山形県,229,204,139.8697,37.9207,Xiawudi,1
中村,山形県,231,193,139.9921,38.3856,Nakamura,1
寒河江,山形県,237,193,140.2743,38.3898,Sagae,1
小国,山形県,227,201,139.7575,38.0621,Small country,1
尾花沢,山形県,240,187,140.4054,38.6001,Obanazawa,1
山形,山形県,239,196,140.3488,38.2604,Yamagata,1
新庄,山形県,237,183,140.2957,38.7679,Shinjo,1
新庄支所,山形県,238,183,140.313,38.7909,Shinjo branch,1
東根,山形県,239,192,140.3907,38.4306,Higashine,1
清川,山形県,232,183,140.0185,38.7895,Kiyokawa,1
温海,山形県,223,187,139.5889,38.6276,Atsumi,1
米沢,山形県,233,205,140.0996,37.9043,Yonezawa,1
肘折,山形県,235,187,140.1621,38.607,Hijiori,1
酒田,山形県,228,180,139.8127,38.914,Sakata,1
長井,山形県,232,200,140.0428,38.1074,Nagai,1
鶴岡,山形県,227,184,139.8013,38.7292,Tsuruoka,1
丹波山,山梨県,209,256,138.9198,35.7895,Tabayama,3
六郷,山梨県,200,264,138.4627,35.4965,Rokugo,3
南部,山梨県,200,269,138.4649,35.2791,South,3
塩山,山梨県,206,259,138.7266,35.702,Enzan,3
大月,山梨県,210,261,138.947,35.6132,Otsuki,3
富士吉田,山梨県,207,264,138.813,35.4648,Fujiyoshida,3
早川,山梨県,198,265,138.3321,35.432,Hayakawa,3
本栖,山梨県,203,264,138.6069,35.4684,Motosu,3
甲府,山梨県,202,260,138.5677,35.6548,Kofu,3
芦安,山梨県,199,260,138.3835,35.6382,Lu'an,3
須玉,山梨県,199,256,138.4096,35.7918,Sutama,3
七宗,岐阜県,173,262,137.1191,35.5424,Qizong,3
上石津,岐阜県,160,269,136.4715,35.2834,Kamiishizu,3
下呂,岐阜県,175,256,137.245,35.8029,Gero,3
中津川,岐阜県,181,264,137.5,35.4887,Nakatsugawa,3
付知,岐阜県,179,260,137.4258,35.6576,Tsukechi,3
八幡,岐阜県,170,257,136.9808,35.7593,Yawata,3
土岐,岐阜県,175,266,137.2158,35.3882,Toki,3
小坂,岐阜県,176,252,137.26,35.9515,K4,3
岐阜,岐阜県,165,265,136.7568,35.4248,Gifu,3
恵那,岐阜県,179,265,137.4039,35.4495,Ena,3
揖斐川,岐阜県,162,264,136.5714,35.4829,Ibi River,3
明智,岐阜県,178,268,137.387,35.3009,wise,3
東杉原,岐阜県,160,260,136.4882,35.6365,Higashisugihara,3
板取,岐阜県,166,258,136.7847,35.7234,Itatori,3
栃尾,岐阜県,181,245,137.5174,36.2492,Tochio,3
河合,岐阜県,171,245,137.0253,36.2734,Kawai,3
白川,岐阜県,168,245,136.8978,36.2742,Shirakawa,3
白鳥,岐阜県,167,253,136.8311,35.9219,swan,3
神岡,岐阜県,177,243,137.3014,36.3322,Kamioka,3
美山,岐阜県,165,261,136.7414,35.5912,Miyama,3
美濃,岐阜県,169,262,136.9072,35.5454,Mino,3
美濃加茂,岐阜県,170,265,137,35.4426,Minokamo,3
荘川,岐阜県,169,250,136.9528,36.0333,Shokawa,3
金山,岐阜県,174,260,137.1617,35.6637,Jinshan,3
高山,岐阜県,176,247,137.2514,36.1536,Alpine,3
高根,岐阜県,180,250,137.4861,36.0378,Takane,3
上斎原,岡山県,108,269,133.9256,35.2793,Kamisaibara,5
下津井,岡山県,105,289,133.7876,34.4462,Shimotsui,5
倉敷,岡山県,104,286,133.7545,34.5893,Kurashiki,5
備前,岡山県,113,282,134.1884,34.7454,Bizen,5
加茂,岡山県,110,271,134.05,35.1787,Kamo,5
吉井,岡山県,111,278,134.0923,34.9176,Yoshii,5
岡山,岡山県,107,284,133.9067,34.654,Okayama,5
建部,岡山県,107,279,133.9036,34.8701,Takebe,5
新見,岡山県,99,277,133.5018,34.9579,Niimi,5
津山,岡山県,109,274,134.005,35.0684,Tsuyama,5
湯原,岡山県,104,271,133.7314,35.1945,Yubara,5
笠岡,岡山県,99,288,133.5099,34.5095,Kasaoka,5
落合,岡山県,104,276,133.7317,35.0098,Ochiai,5
西粟倉,岡山県,116,272,134.3386,35.1737,Nishiawakura,5
高梁,岡山県,101,281,133.6121,34.7807,Sorghum,5
一関,岩手県,254,179,141.1263,38.9346,Ichinoseki,1
久慈,岩手県,267,149,141.7641,40.1819,Kuji,1
二戸,岩手県,258,147,141.2901,40.2632,Ninohe,1
北上,岩手県,255,170,141.1378,39.3209,Northward,1
大志田,岩手県,248,165,140.8301,39.5169,Oshida,1
大東,岩手県,260,177,141.4031,39.0187,Daito,1
大船渡,岩手県,266,176,141.7083,39.0815,Ofunato,1
安代,岩手県,253,151,141.0523,40.1011,Ashiro,1
宮古,岩手県,271,162,141.9464,39.6472,Miyako,1
山田,岩手県,272,166,141.9748,39.485,Yamada,1
岩泉,岩手県,265,158,141.6584,39.803,Iwaizumi,1
川井,岩手県,266,163,141.6789,39.5997,Kawai,1
川尻,岩手県,247,170,140.7792,39.318,Kawajiri,1
普代,岩手県,270,153,141.8861,40.0083,Fudai,1
水沢,岩手県,255,174,141.152,39.1454,Mizusawa,1
田老,岩手県,271,160,141.9671,39.7357,Taro,1
盛岡,岩手県,255,161,141.1478,39.6953,Morioka,1
相去,岩手県,254,171,141.0983,39.2569,Go away,1
石鳥谷,岩手県,255,166,141.147,39.4844,Ishidoriya,1
種市,岩手県,266,143,141.7191,40.4099,Taneichi,1
葛巻,岩手県,261,152,141.4502,40.0366,Kuzumaki,1
藪川,岩手県,259,158,141.3295,39.7841,Yabukawa,1
西根,岩手県,253,155,141.082,39.9203,Nishine,1
遠野,岩手県,263,170,141.5637,39.3291,Tono,1
釜石,岩手県,269,171,141.8561,39.2701,Kamaishi,1
門馬,岩手県,261,162,141.4376,39.6336,Monma,1
下宇部尾,島根県,92,263,133.1652,35.5347,Shimo Ube tail,5
六日市,島根県,67,292,131.9352,34.3529,Rokkaichi,5
出雲,島根県,84,267,132.7449,35.3611,Izumo,5
匹見,島根県,69,286,132.0141,34.5718,Hikimi,5
大田,島根県,79,271,132.4978,35.1942,Daejeon,5
布施,島根県,96,244,133.3561,36.2932,Giving,5
広瀬,島根県,92,267,133.1704,35.3644,Hirose,5
掛合,島根県,85,271,132.8146,35.1957,Kakeya,5
木次,島根県,87,269,132.9004,35.2881,Kisuki,5
松江,島根県,90,264,133.0682,35.4714,Matsue,5
横田,島根県,91,271,133.0929,35.1795,Yokota,5
江津,島根県,73,276,132.2227,35.0112,Jiangjin,5
津和野,島根県,64,289,131.7752,34.4668,Tsuwano,5
浜田,島根県,70,279,132.0783,34.887,Hamada,5
瑞穂,島根県,79,279,132.5308,34.8523,Mizuho,5
益田,島根県,66,284,131.8458,34.669,Masuda,5
美保関,島根県,92,263,133.1612,35.5372,Mihonoseki,5
西ノ島,島根県,89,249,132.984,36.0933,Nishinoshima,5
邑智,島根県,81,274,132.5914,35.0807,Ochi,5
都万,島根県,94,247,133.2331,36.1925,Towan,5
三原,広島県,91,290,133.0832,34.404,Mihara,5
三次,広島県,86,280,132.8418,34.8143,three times,5
世羅,広島県,90,286,133.0488,34.5868,Sera,5
向原,広島県,83,286,132.7201,34.6029,Muhara,5
呉,広島県,80,294,132.5617,34.253,Wu,5
因島,広島県,92,293,133.1693,34.3027,Innoshima,5
大野,広島県,74,293,132.2766,34.2869,Ohno,5
尾道,広島県,93,290,133.1971,34.4198,Onomichi,5
広島,広島県,78,291,132.4505,34.3768,5,5
府中,広島県,94,286,133.2362,34.5676,Fuchu,5
東城,広島県,95,278,133.2755,34.8951,Dongcheng,5
東広島,広島県,84,290,132.7422,34.4276,Higashi 5,5
油木,広島県,95,281,133.2807,34.777,Yuki,5
湯来,広島県,74,288,132.2794,34.4926,Yuki,5
甲奴,広島県,91,283,133.0946,34.7032,Kanu,5
福山,広島県,96,288,133.3615,34.4849,Fukuyama,5
竹原,広島県,87,292,132.9068,34.3413,Takehara,5
芸北,広島県,74,283,132.2772,34.7262,Geihoku,5
西城,広島県,91,277,133.1171,34.9529,West City,5
豊平,広島県,77,284,132.4077,34.6659,Toyohira,5
高野,広島県,87,275,132.9018,35.0337,Takano,5
上勝,徳島県,117,303,134.3889,33.8788,Kamikatsu,5
市場,徳島県,115,298,134.285,34.0905,market,5
徳島,徳島県,121,299,134.582,34.0438,5,5
木屋平,徳島県,114,302,134.212,33.9344,Koyadaira,5
木頭,徳島県,113,306,134.1995,33.7719,wood,5
東祖谷山,徳島県,108,303,133.9218,33.8746,Higashiiyayama,5
池田,徳島県,105,300,133.809,34.0319,Ikeda,5
牟岐,徳島県,118,308,134.4192,33.6692,Mugi,5
由岐,徳島県,121,306,134.5914,33.7749,Yuki,5
貞光,徳島県,111,299,134.0614,34.038,Sadamitsu,5
阿南,徳島県,122,303,134.6039,33.8716,Anan,5
鳴門,徳島県,122,295,134.6098,34.203,Naruto,5
三崎,愛媛県,71,315,132.1141,33.3924,Misaki,5
今治,愛媛県,89,299,132.9982,34.0624,Imabari,5
伊予,愛媛県,83,306,132.7089,33.7654,Iyo,5
伊予三島,愛媛県,100,301,133.549,33.981,Iyo Mishima,5
八幡浜,愛媛県,78,314,132.4336,33.4496,Yawatahama,5
北条,愛媛県,84,301,132.7722,33.9621,Hojo,5
宇和島,愛媛県,80,319,132.5727,33.2217,Uwajima,5
川内,愛媛県,87,305,132.9141,33.7974,Kawauchi,5
広田,愛媛県,85,309,132.7963,33.6324,Hirota,5
新居浜,愛媛県,95,302,133.3074,33.9216,Niihama,5
東予,愛媛県,91,302,133.0843,33.9266,Toyo,5
松山,愛媛県,83,305,132.7282,33.8198,Matsuyama,5
美川,愛媛県,89,309,133.0082,33.641,Mikawa,5
肱川,愛媛県,83,314,132.6882,33.4512,Hijikawa,5
西海,愛媛県,79,326,132.5047,32.9453,West Sea,5
長浜,愛媛県,78,310,132.4768,33.6094,Nagahama,5
作手,愛知県,179,276,137.4236,34.976,Tsukude,3
名古屋,愛知県,170,274,136.9737,35.0632,Nagoya,3
安城,愛知県,171,278,137.0447,34.9119,Anjo,3
小牧,愛知県,169,268,136.9153,35.2979,Komaki,3
尾西,愛知県,165,268,136.75,35.2976,Onishi,3
津島,愛知県,165,272,136.7404,35.1732,Tsushima,3
渥美,愛知県,173,285,137.1078,34.6221,Atsumi,3
田原,愛知県,176,284,137.2606,34.6728,Tahara,3
知多,愛知県,168,276,136.8639,34.9965,Chita,3
稲武,愛知県,181,271,137.5086,35.2159,Inabu,3
美浜,愛知県,169,281,136.9087,34.7788,Mihama,3
蒲郡,愛知県,175,280,137.22,34.8263,Gamagori,3
藤岡,愛知県,175,271,137.2056,35.1979,Fujioka,3
設楽,愛知県,182,273,137.5756,35.1006,Shitara,3
豊橋,愛知県,179,282,137.4047,34.7549,Toyohashi,3
豊田,愛知県,173,274,137.1464,35.0812,Toyota,3
足助,愛知県,177,272,137.3353,35.1394,Asuke,3
長篠,愛知県,182,277,137.5761,34.9335,Nagashino,3
三条,新潟県,210,211,138.9559,37.641,Three,3
両津,新潟県,200,200,138.4398,38.0745,Ryotsu,3
中条,新潟県,219,201,139.4055,38.053,Nakajo,3
佐和田,新潟県,197,202,138.3226,37.9976,Sawata,3
