四日市,三重県,159,276,136.4563,34.9849,Yokkaichi,Mie Prefecture
大山田,三重県,156,282,136.2835,34.7662,Oyamada,Mie Prefecture
嬉野,三重県,158,287,136.3692,34.547,Ureshino,Mie Prefecture
宮川,三重県,157,292,136.3293,34.358,Miyagawa,Mie Prefecture
尾鷲,三重県,154,299,136.1689,34.0637,Owase,Mie Prefecture
度会,三重県,162,292,136.5866,34.3532,Watarai,Mie Prefecture
志摩,三重県,167,294,136.8216,34.2544,Shima,Mie Prefecture
松阪,三重県,160,287,136.5033,34.5424,Matsusaka,Mie Prefecture
紀宝,三重県,150,306,135.9969,33.7644,Kiho,Mie Prefecture
芸濃,三重県,159,280,136.4245,34.8224,Geino,Mie Prefecture
久御山,京都府,145,278,135.7461,34.8983,Kumiyama,Kyoto
亀岡,京都府,140,275,135.4846,35.0469,Kameoka,Kyoto
京都,京都府,145,276,135.7304,35.0094,Kyoto,Kyoto
伊根,京都府,135,258,135.2496,35.7101,Ine,Kyoto
福知山,京都府,132,268,135.1334,35.313,Fukuchiyama,Kyoto
網野,京都府,130,259,135.0268,35.6814,Amino,Kyoto
美山,京都府,141,269,135.5508,35.2685,Miyama,Kyoto
野田川,京都府,132,263,135.1243,35.5243,Nodagawa,Kyoto
伊万里,佐賀県,26,318,129.8798,33.2656,Imari,Saga Prefecture
富士,佐賀県,33,315,130.2329,33.4098,Fuji,Saga Prefecture
東脊振,佐賀県,36,316,130.4046,33.3654,Higashisefuri,Saga Prefecture
白石,佐賀県,30,320,130.1046,33.1806,Shiraishi,Saga Prefecture
鎮西,佐賀県,26,312,129.8877,33.508,Chinzei,Saga Prefecture
三原,兵庫県,126,293,134.7941,34.2937,Mihara,Hyogo prefecture
上郡,兵庫県,116,278,134.3284,34.8995,Kamigori,Hyogo prefecture
出石,兵庫県,127,265,134.8621,35.4574,Izushi,Hyogo prefecture
加古川,兵庫県,126,280,134.8078,34.8164,Kakogawa,Hyogo prefecture
加美,兵庫県,128,273,134.9036,35.101,Kami,Hyogo prefecture
南光,兵庫県,118,274,134.4234,35.0671,Nanko,Hyogo prefecture
夢前,兵庫県,123,275,134.6701,35.0322,Yumesaki,Hyogo prefecture
山東,兵庫県,128,269,134.9071,35.2925,Shandong,Hyogo prefecture
新宮,兵庫県,120,277,134.5423,34.9313,Shingu,Hyogo prefecture
村岡,兵庫県,121,264,134.5953,35.4697,Muraoka,Hyogo prefecture
東条,兵庫県,131,278,135.0844,34.9082,Tojo,Hyogo prefecture
波賀,兵庫県,120,270,134.5237,35.2193,Haga,Hyogo prefecture
相生,兵庫県,119,281,134.4792,34.7935,Aioi,Hyogo prefecture
篠山,兵庫県,135,274,135.2811,35.0708,Sasayama,Hyogo prefecture
香住,兵庫県,123,261,134.6566,35.6208,Kasumi,Hyogo prefecture
三笠,北海道,270,74,141.8978,43.23,Mikasa,Hokkaido
上川,北海道,288,59,142.7656,43.8546,Kamikawa,Hokkaido
上磯,北海道,244,108,140.6331,41.8374,Kamiiso,Hokkaido
下川東,北海道,288,47,142.7656,44.3207,Shimokawahigashi,Hokkaido
下川西,北海道,285,48,142.6303,44.2921,Shimokawanishi,Hokkaido
中富良野,北海道,283,70,142.5245,43.3841,Nakafurano,Hokkaido
中川,北海道,273,39,142.0528,44.6617,Nakagawa,Hokkaido
中標津,北海道,333,66,144.9665,43.5508,Nakashibetsu,Hokkaido
中頓別,北海道,277,32,142.2247,44.9387,Nakatombetsu,Hokkaido
佐呂間,北海道,312,53,143.9455,44.0813,Saroma,Hokkaido
倶知安,北海道,248,81,140.8223,42.95,Kutchan,Hokkaido
共和,北海道,244,80,140.6219,42.9758,Kyowa,Hokkaido
別海東,北海道,336,70,145.1224,43.3978,Bekkai East,Hokkaido
別海西,北海道,329,70,144.8021,43.39,Betsukai west,Hokkaido
北檜山,北海道,231,92,139.9678,42.4851,Kitahiyama,Hokkaido
千歳,北海道,265,82,141.6399,42.888,Chitose,Hokkaido
占冠,北海道,285,78,142.6562,43.0406,Shimukappu,Hokkaido
厚沢部,北海道,238,104,140.3087,41.9856,Assabu,Hokkaido
厚真,北海道,269,88,141.8641,42.6486,Atsuma,Hokkaido
古平,北海道,244,74,140.6228,43.2341,Furubira,Hokkaido
名寄,北海道,280,44,142.4056,44.4376,Nayoro,Hokkaido
和寒,北海道,278,56,142.2834,43.9754,Wassamu,Hokkaido
喜茂別,北海道,251,85,140.9766,42.768,Kimobetsu,Hokkaido
夕張,北海道,272,80,142.0085,42.993,Yubari,Hokkaido
大樹,北海道,296,92,143.152,42.4865,Taiki,Hokkaido
大滝,北海道,253,88,141.0643,42.6476,Otaki,Hokkaido
天塩,北海道,271,33,141.9251,44.8948,Teshio,Hokkaido
女満別,北海道,317,57,144.1913,43.9144,Memanbetsu,Hokkaido
室蘭,北海道,252,94,141.0017,42.4116,Muroran,Hokkaido
富良野,北海道,279,70,142.3409,43.3697,Furano,Hokkaido
小平東,北海道,271,53,141.9621,44.0974,Kodaira Higashi,Hokkaido
小平西,北海道,268,54,141.7876,44.0254,Kodaira Nishi,Hokkaido
小清水,北海道,322,58,144.4574,43.8566,Koshimizu,Hokkaido
島牧,北海道,235,85,140.1557,42.7797,Shimamaki,Hokkaido
幌加内中,北海道,275,52,142.1414,44.116,Horokanai,Hokkaido
幌加内北,北海道,275,48,142.1594,44.2803,Horokanai North,Hokkaido
幌加内南,北海道,275,55,142.1258,43.9994,Horokanai South,Hokkaido
幌延,北海道,274,30,142.0795,45.0167,Horonobe,Hokkaido
平取東,北海道,280,87,142.4054,42.7061,Biratori Higashi,Hokkaido
平取西,北海道,277,87,142.2296,42.7031,Biratori west,Hokkaido
当別,北海道,264,69,141.5836,43.4087,Tobetsu,Hokkaido
斜里北,北海道,333,53,144.9935,44.064,Shari north,Hokkaido
斜里南,北海道,329,57,144.8071,43.9269,Shari Minami,Hokkaido
新冠,北海道,283,89,142.5446,42.5977,Niikappu,Hokkaido
新得北,北海道,291,71,142.9448,43.3337,Shintoku Kita,Hokkaido
新得南,北海道,291,75,142.9176,43.1739,Shintoku South,Hokkaido
新篠津,北海道,265,74,141.6523,43.2204,Shinshinotsu,Hokkaido
本別,北海道,305,77,143.6181,43.1211,Hombetsu,Hokkaido
栗山,北海道,268,78,141.8063,43.0587,Kuriyama,Hokkaido
様似,北海道,291,101,142.9164,42.133,Samani,Hokkaido
標津北,北海道,334,60,145.0246,43.785,Shibetsu North,Hokkaido
標津南,北海道,332,63,144.9618,43.6772,Shibetsu South,Hokkaido
標茶北,北海道,326,70,144.6279,43.3848,Shibecha North,Hokkaido
標茶南,北海道,327,74,144.6804,43.2139,Shibecha South,Hokkaido
歌登北,北海道,282,34,142.4868,44.857,Utanobori,Hokkaido
歌登南,北海道,284,37,142.6039,44.7433,Utanobori,Hokkaido
沼田,北海道,271,59,141.9397,43.8203,Numata,Hokkaido
泊,北海道,242,78,140.5017,43.0527,Night,Hokkaido
浜中,北海道,336,74,145.1168,43.2084,Hamanaka,Hokkaido
浜頓別,北海道,281,28,142.4307,45.1001,Hamatombetsu,Hokkaido
深川北,北海道,275,59,142.1594,43.8243,Fukagawa North,Hokkaido
深川南,北海道,274,62,142.0776,43.6948,Fukagawa South,Hokkaido
清水,北海道,290,83,142.883,42.8742,Shimizu,Hokkaido
湧別北,北海道,305,50,143.6202,44.2146,Yubetsu North,Hokkaido
滝上北,北海道,294,50,143.0767,44.192,Takinoue north,Hokkaido
滝上南,北海道,293,52,143.0111,44.1146,Takinoue South,Hokkaido
熊石,北海道,232,101,140.004,42.1344,Kumaishi,Hokkaido
猿払北,北海道,275,22,142.1185,45.3346,Sarufutsu North,Hokkaido
猿払南,北海道,277,25,142.2254,45.2163,Sarufutsu South,Hokkaido
留辺蘂,北海道,302,61,143.4514,43.7419,Rubeshibe,Hokkaido
白滝,北海道,294,59,143.0861,43.8494,Shirataki,Hokkaido
白糠北,北海道,311,76,143.8936,43.1603,Shiranuka North,Hokkaido
白糠南,北海道,313,80,143.9841,42.9856,Shiranuka South,Hokkaido
白老,北海道,259,90,141.3497,42.5629,Shiraoi,Hokkaido
真狩,北海道,248,85,140.8084,42.763,Makkari,Hokkaido
知内,北海道,240,114,140.4207,41.5977,Shiriuchi,Hokkaido
砂川,北海道,270,67,141.909,43.5138,Sunagawa,Hokkaido
稚内北,北海道,270,18,141.885,45.4883,Wakkanai north,Hokkaido
稚内東,北海道,270,25,141.8806,45.2303,Wakkanai Higashi,Hokkaido
稚内西,北海道,265,24,141.6334,45.2531,Wakkanai West,Hokkaido
穂別,北海道,275,83,142.1285,42.8714,Hobetsu,Hokkaido
置戸東,北海道,303,64,143.51,43.6352,Oketo Higashi,Hokkaido
美幌,北海道,317,62,144.1835,43.7228,Bihoro,Hokkaido
美深北,北海道,278,40,142.3036,44.5973,Bifuka Kita,Hokkaido
美深東,北海道,284,41,142.5736,44.5509,Bifuka East,Hokkaido
美深西,北海道,278,43,142.2725,44.4732,Bifuka west,Hokkaido
美瑛東,北海道,284,67,142.6006,43.5038,Biei Higashi,Hokkaido
美瑛西,北海道,280,67,142.3906,43.5113,Biei West,Hokkaido
興部東,北海道,297,46,143.2407,44.3843,Okoppe East,Hokkaido
興部西,北海道,293,45,143.0264,44.4234,Okoppe West,Hokkaido
芽室,北海道,294,82,143.0603,42.892,Memuro,Hokkaido
蘭越,北海道,241,84,140.4831,42.8309,Rankoshi,Hokkaido
豊富,北海道,268,28,141.7834,45.1019,Abundant,Hokkaido
豊浦,北海道,245,88,140.665,42.6415,Toyoura,Hokkaido
豊頃,北海道,303,84,143.5203,42.8114,Toyokoro,Hokkaido
赤井川,北海道,248,77,140.8199,43.0842,Akaigawa,Hokkaido
足寄東,北海道,311,70,143.8983,43.3822,Ashoro East,Hokkaido
足寄西,北海道,301,73,143.4317,43.2708,Ashoro Nishi,Hokkaido
追分,北海道,268,83,141.8191,42.8739,Oiwake,Hokkaido
遠別,北海道,268,39,141.8187,44.6359,Embetsu,Hokkaido
門別東,北海道,279,89,142.3521,42.5934,Monbetsu East,Hokkaido
門別西,北海道,273,91,142.0381,42.5126,Monbetsu West,Hokkaido
阿寒北,北海道,315,69,144.0844,43.4361,Akan north,Hokkaido
阿寒南,北海道,315,77,144.123,43.1142,Akan South,Hokkaido
陸別,北海道,306,68,143.683,43.4683,Rikubetsu,Hokkaido
雄武,北海道,289,42,142.8444,44.5276,Omu,Hokkaido
静内,北海道,279,95,142.3572,42.3498,Shizunai,Hokkaido
音威子府,北海道,277,36,142.2542,44.7745,Otoineppu,Hokkaido
鶴居南,北海道,320,76,144.3274,43.1359,Tsuruiminami,Hokkaido
鶴居東,北海道,322,74,144.4285,43.22,Tsurui Higashi,Hokkaido
鶴居西,北海道,318,73,144.2338,43.2556,Tsuruinishi,Hokkaido
黒松内,北海道,241,89,140.4841,42.6104,Kuromatsunai,Hokkaido
下総,千葉県,232,256,140.0206,35.7966,Shimosa,Chiba prefecture
勝浦東,千葉県,238,272,140.3398,35.1714,Katsuura Higashi,Chiba prefecture
匝瑳,千葉県,242,258,140.5046,35.7215,Sosa,Chiba prefecture
千葉,千葉県,236,262,140.2417,35.5458,Chiba,Chiba prefecture
富津,千葉県,229,267,139.8554,35.3445,Futtsu,Chiba prefecture
成田,千葉県,238,255,140.298,35.8307,Narita,Chiba prefecture
蓮沼,千葉県,242,261,140.5107,35.5943,Hasunuma,Chiba prefecture
銚子中,千葉県,248,258,140.823,35.7342,In Choshi,Chiba prefecture
養老,千葉県,235,269,140.1529,35.2867,Yoro,Chiba prefecture
館山西,千葉県,227,277,139.7885,34.9591,Tateyama Nishi,Chiba prefecture
鴨川,千葉県,231,272,139.9649,35.1384,Kamogawa,Chiba prefecture
鴨川南,千葉県,233,274,140.0997,35.0882,Kamogawa South,Chiba prefecture
すさみ,和歌山県,141,311,135.5454,33.5559,Susami,Wakayama Prefecture
上富田,和歌山県,139,308,135.4396,33.6894,Kamitonda,Wakayama Prefecture
印南,和歌山県,134,305,135.2172,33.8248,Inami,Wakayama Prefecture
和歌山,和歌山県,131,293,135.0714,34.2868,Wakayama,Wakayama Prefecture
大塔,和歌山県,142,308,135.5953,33.6948,Great tower,Wakayama Prefecture
広川,和歌山県,134,301,135.2122,33.9804,Hirokawa,Wakayama Prefecture
花園,和歌山県,141,297,135.5369,34.1373,Flower garden,Wakayama Prefecture
那智勝浦,和歌山県,147,310,135.8619,33.6072,Nachikatsuura,Wakayama Prefecture
那賀,和歌山県,139,292,135.4483,34.3228,Naga,Wakayama Prefecture
野上,和歌山県,136,297,135.3244,34.1314,Nogami,Wakayama Prefecture
名栗,埼玉県,214,253,139.1485,35.9118,Naguri,Saitama
小鹿野,埼玉県,210,251,138.9691,36.0274,Ogano,Saitama
岩槻,埼玉県,226,253,139.7349,35.929,Iwatsuki,Saitama
川本,埼玉県,217,248,139.2894,36.1131,Kawamoto,Saitama
所沢,埼玉県,222,256,139.5353,35.8028,Tokorozawa,Saitama
日高,埼玉県,219,254,139.3843,35.899,Hidaka,Saitama
皆野,埼玉県,213,250,139.0993,36.0715,Minano,Saitama
神泉,埼玉県,212,248,139.0504,36.1509,Shinsen,Saitama
都幾川,埼玉県,216,251,139.2191,35.9964,Toki River,Saitama
飯能,埼玉県,217,255,139.2726,35.8637,Hanno,Saitama
三重,大分県,60,325,131.5881,32.987,Triple,Oita Prefecture
九重,大分県,53,318,131.2118,33.2844,Kokonoe,Oita Prefecture
佐伯,大分県,66,327,131.8695,32.9278,Saiki,Oita Prefecture
宇目東,大分県,62,329,131.6786,32.8486,Ume Higashi,Oita Prefecture
宇目西,大分県,59,329,131.5357,32.8392,Umenishi,Oita Prefecture
安岐,大分県,62,313,131.6856,33.4736,Aki,Oita Prefecture
山国,大分県,49,315,131.0326,33.4122,Mountain country,Oita Prefecture
山香,大分県,57,314,131.4429,33.4581,Yamaga,Oita Prefecture
庄内,大分県,55,322,131.3473,33.1306,Shonai,Oita Prefecture
竹田,大分県,56,326,131.3984,32.9726,Takeda,Oita Prefecture
野津原,大分県,59,321,131.542,33.1525,Notsuharu,Oita Prefecture
交野,大阪府,144,282,135.7052,34.763,Katano,Osaka
大阪,大阪府,140,283,135.5199,34.7159,Osaka,Osaka
太子,大阪府,143,287,135.6608,34.5248,Prince,Osaka
此花,大阪府,138,284,135.3896,34.6628,Konohana,Osaka
田尻,大阪府,135,291,135.2836,34.3977,Tajiri,Osaka
十津川東,奈良県,147,301,135.8574,33.9692,Totsukawa East,Nara Prefecture
十津川西,奈良県,143,301,135.6489,33.9666,Totsukawa west,Nara Prefecture
天理,奈良県,147,286,135.8541,34.5843,Tenri,Nara Prefecture
山添,奈良県,151,285,136.0512,34.6413,Yamazoe,Nara Prefecture
川上,奈良県,150,293,136.0022,34.2925,Kawakami,Nara Prefecture
東吉野,奈良県,151,290,136.0294,34.4237,Higashiyoshino,Nara Prefecture
黒滝,奈良県,147,293,135.8369,34.3061,Kurotaki,Nara Prefecture
仙台,宮城県,252,196,140.9969,38.24,Sendai,Miyagi Prefecture
利府,宮城県,251,194,140.9551,38.34,Rifu,Miyagi Prefecture
南三陸,宮城県,260,185,141.4176,38.6993,Minamisanriku,Miyagi Prefecture
唐桑,宮城県,265,180,141.6377,38.9207,Karakuwa,Miyagi Prefecture
小野田,宮城県,247,188,140.7804,38.5793,Onoda,Miyagi Prefecture
山元,宮城県,250,204,140.8924,37.9411,Yamamoto,Miyagi Prefecture
岩沼,宮城県,249,199,140.8441,38.1133,Iwanuma,Miyagi Prefecture
川崎,宮城県,244,198,140.6405,38.1802,Kawasaki,Miyagi Prefecture
志津川,宮城県,261,186,141.4428,38.6416,Shizugawa,Miyagi Prefecture
東和,宮城県,258,183,141.3254,38.786,Towa,Miyagi Prefecture
河北,宮城県,259,190,141.3421,38.5158,Kahoku,Miyagi Prefecture
田尻,宮城県,253,188,141.071,38.5907,Tajiri,Miyagi Prefecture
白石,宮城県,244,202,140.6027,38.0091,Shiraishi,Miyagi Prefecture
鳴子,宮城県,245,181,140.6513,38.8587,Naruko,Miyagi Prefecture
五ヶ瀬,宮崎県,53,333,131.2257,32.6536,Gokase,Miyazaki prefecture
佐土原,宮崎県,58,349,131.47,32.0208,Sadowara,Miyazaki prefecture
北川,宮崎県,62,332,131.6829,32.6972,Kitagawa,Miyazaki prefecture
南郷,宮崎県,54,341,131.2668,32.347,Nango,Miyazaki prefecture
国富,宮崎県,54,349,131.29,32.0215,national wealth,Miyazaki prefecture
川南,宮崎県,59,344,131.5309,32.2132,Kawaminami,Miyazaki prefecture
延岡,宮崎県,62,337,131.6958,32.506,Nobeoka,Miyazaki prefecture
日南,宮崎県,55,360,131.351,31.5649,Nichinan,Miyazaki prefecture
日向,宮崎県,60,340,131.5893,32.3654,Hinata,Miyazaki prefecture
東郷,宮崎県,58,341,131.4643,32.3607,Togo,Miyazaki prefecture
椎葉,宮崎県,50,338,131.1043,32.4754,Shiiba,Miyazaki prefecture
西米良,宮崎県,52,345,131.1946,32.1987,Nishimera,Miyazaki prefecture
諸塚,宮崎県,55,337,131.3349,32.5181,Morotsuka,Miyazaki prefecture
都城北,宮崎県,47,353,130.9454,31.8643,Miyakonojo Kita,Miyazaki prefecture
都城南,宮崎県,50,356,131.0791,31.7301,Miyakojo Minami,Miyazaki prefecture
須木,宮崎県,50,348,131.0618,32.0421,Suki,Miyazaki prefecture
井波,富山県,170,237,136.9584,36.5736,Inami,Toyama Prefecture
八尾,富山県,174,237,137.1595,36.5711,Yao,Toyama Prefecture
利賀,富山県,171,240,137.0392,36.4406,Toga,Toyama Prefecture
大門,富山県,171,234,137.0378,36.7142,Daimon,Toyama Prefecture
富山,富山県,176,233,137.2627,36.7294,Toyama,Toyama Prefecture
氷見,富山県,169,230,136.9276,36.8866,Himi,Toyama Prefecture
魚津,富山県,180,232,137.4689,36.7914,Uozu,Toyama Prefecture
むつみ,山口県,61,288,131.6329,34.4837,Mutsumi,Yamaguchi Prefecture
